Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,466488,-,-,-,46.73,4.78,1,200,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Wind Speed,Temperature,Relative Humidity
2019,2,25,21,30,0,0,0,1.5,4.800000000000001,95.19
2019,2,25,22,30,0,0,0,1.5,4.2,95.74000000000001
2019,2,25,23,30,0,0,0,1.4000000000000001,3.8000000000000003,95.21000000000001
2019,2,26,0,30,0,0,0,1.3,3.7,93.13
2019,2,26,1,30,0,0,0,1,3.6,91.67
2019,2,26,2,30,0,0,0,0.8,3.5,90.64
2019,2,26,3,30,0,0,0,0.7000000000000001,3.1,91.89
2019,2,26,4,30,0,0,0,0.7000000000000001,2.5,94.92
2019,2,26,5,30,0,0,0,0.6000000000000001,2,97.67
2019,2,26,6,30,0,0,0,0.6000000000000001,1.8,98.4
2019,2,26,7,30,0,0,0,0.6000000000000001,2.8000000000000003,90.97
2019,2,26,8,30,130,503,46,0.8,4.800000000000001,84.42
2019,2,26,9,30,292,710,68,0.8,6.9,73.89
2019,2,26,10,30,435,813,79,0.8,9.4,66.02
2019,2,26,11,30,538,867,85,0.9,11.700000000000001,59.88
2019,2,26,12,30,589,891,87,1.1,13.3,56.910000000000004
2019,2,26,13,30,439,391,221,1.3,14.3,55.77
2019,2,26,14,30,525,877,78,1.5,14.700000000000001,56.69
2019,2,26,15,30,417,833,70,1.5,14.4,59.53
2019,2,26,16,30,264,692,64,1.1,12.5,72.59
2019,2,26,17,30,53,38,47,1.1,9.600000000000001,87.19
2019,2,26,18,30,0,0,0,1.2000000000000002,7.800000000000001,82.93
2019,2,26,19,30,0,0,0,1.3,6.9,85.7
2019,2,26,20,30,0,0,0,1.3,6.2,88.52
2019,2,26,21,30,0,0,0,1.3,5.7,90.3
2019,2,26,22,30,0,0,0,1.2000000000000002,5.2,91.48
2019,2,26,23,30,0,0,0,1.2000000000000002,4.7,92.07000000000001
2019,2,27,0,30,0,0,0,1.2000000000000002,4.4,90.51
2019,2,27,1,30,0,0,0,1.1,3.5,92.51
2019,2,27,2,30,0,0,0,1,2.8000000000000003,93.07000000000001
2019,2,27,3,30,0,0,0,1,2.2,92.74
2019,2,27,4,30,0,0,0,1,1.6,92.45
2019,2,27,5,30,0,0,0,0.9,1.3,90.23
2019,2,27,6,30,0,0,0,0.8,1.3,86.58
2019,2,27,7,30,0,0,0,0.7000000000000001,2.8000000000000003,76.38
2019,2,27,8,30,147,621,40,0.7000000000000001,5.5,72.11
2019,2,27,9,30,316,808,55,0.6000000000000001,8,59.6
2019,2,27,10,30,461,896,64,0.7000000000000001,10.8,56.01
2019,2,27,11,30,565,941,68,0.9,13.4,50.2
2019,2,27,12,30,613,953,70,1.2000000000000002,15.100000000000001,47.410000000000004
2019,2,27,13,30,605,938,75,1.4000000000000001,16,46.85
2019,2,27,14,30,543,916,72,1.4000000000000001,16.3,47.69
2019,2,27,15,30,430,865,66,1.2000000000000002,16,50.95
2019,2,27,16,30,279,764,55,0.8,14.600000000000001,62.64
2019,2,27,17,30,111,545,36,0.7000000000000001,13.200000000000001,64.2
2019,2,27,18,30,0,0,0,0.6000000000000001,12.5,55.84
2019,2,27,19,30,0,0,0,0.4,12.200000000000001,55.49
2019,2,27,20,30,0,0,0,0.4,11.5,57.36
2019,2,27,21,30,0,0,0,0.7000000000000001,10.200000000000001,62.11
2019,2,27,22,30,0,0,0,1.1,8.4,69.69
2019,2,27,23,30,0,0,0,1.3,6.5,78.67
2019,2,28,0,30,0,0,0,1.4000000000000001,5.6000000000000005,82.61
2019,2,28,1,30,0,0,0,1.4000000000000001,4.1000000000000005,90.23
2019,2,28,2,30,0,0,0,1.4000000000000001,3.7,90.86
2019,2,28,3,30,0,0,0,1.5,3.4000000000000004,90.57000000000001
2019,2,28,4,30,0,0,0,1.5,3.2,90.01
2019,2,28,5,30,0,0,0,1.8,3.2,89.10000000000001
2019,2,28,6,30,0,0,0,2.2,3.5,88.97
2019,2,28,7,30,0,0,0,2.9000000000000004,5,85.51
2019,2,28,8,30,85,112,65,3.5,7.4,81.34
2019,2,28,9,30,180,143,133,3.9000000000000004,9.8,76.09
2019,2,28,10,30,437,760,96,4.4,12.100000000000001,71.06
2019,2,28,11,30,545,849,92,4.6000000000000005,13.8,64.34
2019,2,28,12,30,604,906,84,4.800000000000001,14.700000000000001,58.730000000000004
2019,2,28,13,30,438,358,234,4.800000000000001,15,56.96
2019,2,28,14,30,89,0,89,4.7,14.700000000000001,58.86
2019,2,28,15,30,269,210,180,4.4,14,63.34
2019,2,28,16,30,257,590,81,3.4000000000000004,12.5,72.62
2019,2,28,17,30,52,14,50,2.6,10.9,83.76
2019,2,28,18,30,0,0,0,2.7,9.9,88.27
2019,2,28,19,30,0,0,0,3,9.5,90.53
2019,2,28,20,30,0,0,0,3,8.8,93.8
2019,2,28,21,30,0,0,0,2.9000000000000004,8.200000000000001,95.2
2019,2,28,22,30,0,0,0,2.9000000000000004,7.800000000000001,95.92
2019,2,28,23,30,0,0,0,3.1,7.800000000000001,95.19
2019,3,1,0,30,0,0,0,3.2,7.800000000000001,95.37
2019,3,1,1,30,0,0,0,3.7,7.800000000000001,95.26
2019,3,1,2,30,0,0,0,3.8000000000000003,7.6000000000000005,95.54
2019,3,1,3,30,0,0,0,4,7.5,94.47
2019,3,1,4,30,0,0,0,4,7.5,93.21000000000001
2019,3,1,5,30,0,0,0,4,7.300000000000001,93.44
2019,3,1,6,30,0,0,0,4.1000000000000005,7.1000000000000005,93.29
2019,3,1,7,30,1,0,1,4.5,7.300000000000001,91.08
2019,3,1,8,30,8,0,8,5,7.7,89.9
2019,3,1,9,30,14,0,14,5.5,8.200000000000001,87.2
2019,3,1,10,30,23,0,23,5.6000000000000005,8.5,83.35000000000001
2019,3,1,11,30,45,0,45,5.4,8.700000000000001,80.83
2019,3,1,12,30,49,0,49,5.1000000000000005,9,80
2019,3,1,13,30,48,0,48,5,9.4,79
2019,3,1,14,30,44,0,44,4.800000000000001,9.8,77.38
2019,3,1,15,30,32,0,32,4.3,9.8,77.18
2019,3,1,16,30,262,581,86,3.2,9.200000000000001,81.04
2019,3,1,17,30,104,346,52,2.3000000000000003,8.1,88.85000000000001
2019,3,1,18,30,0,0,0,2.1,7.300000000000001,92.45
2019,3,1,19,30,0,0,0,2,6.9,94.53
2019,3,1,20,30,0,0,0,1.7000000000000002,6.4,96.88
2019,3,1,21,30,0,0,0,1.3,5.7,100
2019,3,1,22,30,0,0,0,1.1,5.2,100
2019,3,1,23,30,0,0,0,0.9,5,100
2019,3,2,0,30,0,0,0,0.9,4.9,100
2019,3,2,1,30,0,0,0,1.2000000000000002,4.6000000000000005,100
2019,3,2,2,30,0,0,0,1.5,4.6000000000000005,99.17
2019,3,2,3,30,0,0,0,1.7000000000000002,4.5,98.33
2019,3,2,4,30,0,0,0,1.8,4.4,97.77
2019,3,2,5,30,0,0,0,1.9000000000000001,4.3,97.23
2019,3,2,6,30,0,0,0,2,4.3,95.88
2019,3,2,7,30,2,37,1,2.3000000000000003,4.7,92.46000000000001
2019,3,2,8,30,8,0,8,2.7,5.9,87.68
2019,3,2,9,30,14,0,14,3.1,7.4,83.97
2019,3,2,10,30,22,0,22,3.5,8.3,82.41
2019,3,2,11,30,36,0,36,3.5,8.5,83.23
2019,3,2,12,30,51,0,51,3.3000000000000003,8.700000000000001,84.78
2019,3,2,13,30,50,0,50,3.1,9.4,83.09
2019,3,2,14,30,64,0,64,3,10.100000000000001,80.34
2019,3,2,15,30,180,28,168,2.5,10.3,79.16
2019,3,2,16,30,100,0,100,1.7000000000000002,9.5,84.49
2019,3,2,17,30,113,453,44,1.1,8.1,93.49
2019,3,2,18,30,0,0,0,1.2000000000000002,7.1000000000000005,93.45
2019,3,2,19,30,0,0,0,1.3,6.5,95.35000000000001
2019,3,2,20,30,0,0,0,1.5,6,97.02
2019,3,2,21,30,0,0,0,1.7000000000000002,5.300000000000001,99.77
2019,3,2,22,30,0,0,0,1.8,4.7,100
2019,3,2,23,30,0,0,0,1.9000000000000001,4.4,100
2019,3,3,0,30,0,0,0,2,4.3,100
2019,3,3,1,30,0,0,0,2.3000000000000003,4.3,99.06
2019,3,3,2,30,0,0,0,2.5,4.2,99.02
2019,3,3,3,30,0,0,0,2.8000000000000003,4.1000000000000005,98.56
2019,3,3,4,30,0,0,0,3.1,4,98.42
2019,3,3,5,30,0,0,0,3.3000000000000003,4,96.72
2019,3,3,6,30,0,0,0,3.5,4.1000000000000005,95.43
2019,3,3,7,30,2,0,2,3.7,4.800000000000001,91.76
2019,3,3,8,30,51,0,51,3.8000000000000003,6,88.27
2019,3,3,9,30,13,0,13,3.9000000000000004,8.1,81.47
2019,3,3,10,30,31,0,31,4.1000000000000005,10.700000000000001,74.19
2019,3,3,11,30,27,0,27,4.1000000000000005,12.600000000000001,69.04
2019,3,3,12,30,451,340,250,4,13.4,66.62
2019,3,3,13,30,500,515,198,3.9000000000000004,13.700000000000001,66
2019,3,3,14,30,460,560,161,3.7,13.8,66.11
2019,3,3,15,30,261,159,191,3.4000000000000004,13.8,67.58
2019,3,3,16,30,240,483,89,2.9000000000000004,12.8,75.25
2019,3,3,17,30,95,283,51,2.9000000000000004,11.200000000000001,83.59
2019,3,3,18,30,0,0,0,3.4000000000000004,10.200000000000001,85
2019,3,3,19,30,0,0,0,3.7,9.4,86.4
2019,3,3,20,30,0,0,0,3.9000000000000004,8.9,86.69
2019,3,3,21,30,0,0,0,4.1000000000000005,8.5,87.23
2019,3,3,22,30,0,0,0,4.3,8,88.51
2019,3,3,23,30,0,0,0,4.6000000000000005,7.2,91.10000000000001
2019,3,4,0,30,0,0,0,4.800000000000001,6.800000000000001,91.2
2019,3,4,1,30,0,0,0,5.7,6.6000000000000005,88.89
2019,3,4,2,30,0,0,0,6.2,7.1000000000000005,81.42
2019,3,4,3,30,0,0,0,6.300000000000001,7.6000000000000005,76.64
2019,3,4,4,30,0,0,0,5.800000000000001,8,75.69
2019,3,4,5,30,0,0,0,5.2,8.200000000000001,78.56
2019,3,4,6,30,0,0,0,5.1000000000000005,8.3,83.16
2019,3,4,7,30,3,0,3,5.7,8.8,84.13
2019,3,4,8,30,9,0,9,6.800000000000001,9.9,78.61
2019,3,4,9,30,16,0,16,8.200000000000001,11.200000000000001,68.06
2019,3,4,10,30,38,0,38,9.200000000000001,11.9,57.69
2019,3,4,11,30,263,51,234,9.600000000000001,12,55.43
2019,3,4,12,30,233,20,221,9.9,11.700000000000001,56.08
2019,3,4,13,30,508,528,196,9.600000000000001,10.9,57.72
2019,3,4,14,30,191,10,185,8.8,10.200000000000001,60.29
2019,3,4,15,30,442,806,82,7.800000000000001,9.600000000000001,63.27
2019,3,4,16,30,187,195,126,6.2,8.700000000000001,67.13
2019,3,4,17,30,9,0,9,4.4,7.300000000000001,74.37
2019,3,4,18,30,0,0,0,3.2,5.800000000000001,81.99
2019,3,4,19,30,0,0,0,2.8000000000000003,5,85.85000000000001
2019,3,4,20,30,0,0,0,2.9000000000000004,4.800000000000001,87.35000000000001
2019,3,4,21,30,0,0,0,3.3000000000000003,4.9,88.10000000000001
2019,3,4,22,30,0,0,0,3.6,5.2,88.33
2019,3,4,23,30,0,0,0,3.7,5.6000000000000005,89.12
2019,3,5,0,30,0,0,0,3.7,5.7,91.13
2019,3,5,1,30,0,0,0,3.7,5.800000000000001,90.93
2019,3,5,2,30,0,0,0,3.5,5.6000000000000005,91.56
2019,3,5,3,30,0,0,0,3.2,5.300000000000001,92.39
2019,3,5,4,30,0,0,0,3,5,93
2019,3,5,5,30,0,0,0,2.9000000000000004,4.5,95.06
2019,3,5,6,30,0,0,0,3.1,4.4,93.9
2019,3,5,7,30,6,0,6,3.7,5.2,88.53
2019,3,5,8,30,166,535,57,4.3,6.9,82.39
2019,3,5,9,30,335,741,72,4.9,8.8,75.22
2019,3,5,10,30,150,0,150,5.2,10.200000000000001,67.83
2019,3,5,11,30,290,76,247,5.300000000000001,11,63.29
2019,3,5,12,30,627,894,89,5.1000000000000005,11.600000000000001,60.77
2019,3,5,13,30,336,104,273,4.9,11.8,60.83
2019,3,5,14,30,145,0,145,4.4,11.9,61.36
2019,3,5,15,30,71,0,71,3.7,11.700000000000001,63.09
2019,3,5,16,30,122,15,117,2.4000000000000004,10.8,68.47
2019,3,5,17,30,15,0,15,1.4000000000000001,9,82.56
2019,3,5,18,30,0,0,0,1.2000000000000002,7.6000000000000005,82.11
2019,3,5,19,30,0,0,0,1.2000000000000002,7,82.79
2019,3,5,20,30,0,0,0,1.5,6.5,84.66
2019,3,5,21,30,0,0,0,1.9000000000000001,5.9,84.25
2019,3,5,22,30,0,0,0,2.2,5.4,82.49
2019,3,5,23,30,0,0,0,2.7,5.2,80.51
2019,3,6,0,30,0,0,0,3,5.2,79.32000000000001
2019,3,6,1,30,0,0,0,3.9000000000000004,5.4,79.53
2019,3,6,2,30,0,0,0,4.3,5.1000000000000005,83.88
2019,3,6,3,30,0,0,0,4.6000000000000005,4.800000000000001,88.10000000000001
2019,3,6,4,30,0,0,0,4.800000000000001,4.7,90.03
2019,3,6,5,30,0,0,0,5,4.7,90.38
2019,3,6,6,30,0,0,0,5.2,4.9,88.44
2019,3,6,7,30,5,0,5,5.6000000000000005,5.9,81.41
2019,3,6,8,30,15,0,15,6.4,8.1,71.26
2019,3,6,9,30,14,0,14,7.7,10.700000000000001,63.160000000000004
2019,3,6,10,30,38,0,38,8.700000000000001,12.9,59.08
2019,3,6,11,30,66,0,66,9.1,14.4,57.730000000000004
2019,3,6,12,30,42,0,42,9.1,15.100000000000001,57.95
2019,3,6,13,30,169,2,168,8.6,14.9,60.44
2019,3,6,14,30,260,51,232,8.1,14,66.28
2019,3,6,15,30,133,0,133,8,13.200000000000001,71.44
2019,3,6,16,30,33,0,33,8.4,13.100000000000001,72.74
2019,3,6,17,30,10,0,10,8.6,12.9,72.43
2019,3,6,18,30,0,0,0,8.4,12.5,73.18
2019,3,6,19,30,0,0,0,8.1,12,75.45
2019,3,6,20,30,0,0,0,8,11.700000000000001,77.42
2019,3,6,21,30,0,0,0,8.1,11.5,78.92
2019,3,6,22,30,0,0,0,8.4,11.200000000000001,79.58
2019,3,6,23,30,0,0,0,8.9,11.100000000000001,78.99
2019,3,7,0,30,0,0,0,9.1,11,78.5
2019,3,7,1,30,0,0,0,8.3,10.700000000000001,80.84
2019,3,7,2,30,0,0,0,6.9,10,86.96000000000001
2019,3,7,3,30,0,0,0,5.4,9.200000000000001,88.16
2019,3,7,4,30,0,0,0,4.7,8.4,90.05
2019,3,7,5,30,0,0,0,4.800000000000001,7.9,90.39
2019,3,7,6,30,0,0,0,5.2,7.7,89.28
2019,3,7,7,30,4,0,4,5.5,7.9,87.15
2019,3,7,8,30,9,0,9,5.7,8.4,85.46000000000001
2019,3,7,9,30,26,0,26,5.9,9.1,80.93
2019,3,7,10,30,111,0,111,6,10,74.26
2019,3,7,11,30,50,0,50,5.9,10.8,68.46000000000001
2019,3,7,12,30,161,0,161,5.9,11.4,65.04
2019,3,7,13,30,282,45,255,5.9,11.600000000000001,62.4
2019,3,7,14,30,275,64,240,5.800000000000001,11.4,60.88
2019,3,7,15,30,302,231,196,5.300000000000001,11,60.89
2019,3,7,16,30,305,711,70,4.3,10.200000000000001,63.17
2019,3,7,17,30,136,503,49,3.3000000000000003,8.8,71.38
2019,3,7,18,30,0,0,0,3,7.6000000000000005,77.72
2019,3,7,19,30,0,0,0,3.1,7.300000000000001,79.68
2019,3,7,20,30,0,0,0,3.2,7.1000000000000005,82.29
2019,3,7,21,30,0,0,0,3.2,6.9,85.75
2019,3,7,22,30,0,0,0,3.3000000000000003,6.6000000000000005,89.01
2019,3,7,23,30,0,0,0,3.2,6.4,90.61
2019,3,8,0,30,0,0,0,3.1,6.300000000000001,91.38
2019,3,8,1,30,0,0,0,2.7,6.2,92.22
2019,3,8,2,30,0,0,0,2.5,5.9,93.28
2019,3,8,3,30,0,0,0,2.2,5.6000000000000005,93.92
2019,3,8,4,30,0,0,0,2,5.1000000000000005,96.01
2019,3,8,5,30,0,0,0,1.9000000000000001,4.6000000000000005,97.54
2019,3,8,6,30,0,0,0,2,4.6000000000000005,95.29
2019,3,8,7,30,3,0,3,2.5,5.4,90.87
2019,3,8,8,30,12,0,12,3,6.800000000000001,85.91
2019,3,8,9,30,26,0,26,3.4000000000000004,8.3,79.39
2019,3,8,10,30,283,129,219,3.8000000000000003,9.700000000000001,70.9
2019,3,8,11,30,271,49,243,3.9000000000000004,10.700000000000001,63.11
2019,3,8,12,30,282,41,256,3.8000000000000003,11.3,58.85
2019,3,8,13,30,326,82,276,3.4000000000000004,11.600000000000001,56.58
2019,3,8,14,30,586,910,76,3.1,11.8,55.5
2019,3,8,15,30,299,214,200,2.9000000000000004,11.600000000000001,56.33
2019,3,8,16,30,99,0,99,2.3000000000000003,10.600000000000001,61.120000000000005
2019,3,8,17,30,39,0,39,1.6,8.9,74.92
2019,3,8,18,30,0,0,0,1.4000000000000001,7.800000000000001,80.74
2019,3,8,19,30,0,0,0,1.5,7.4,82.39
2019,3,8,20,30,0,0,0,1.7000000000000002,6.9,84.38
2019,3,8,21,30,0,0,0,2.1,6.5,85.22
2019,3,8,22,30,0,0,0,2.5,6.300000000000001,86.23
2019,3,8,23,30,0,0,0,2.8000000000000003,6.1000000000000005,88.56
2019,3,9,0,30,0,0,0,2.9000000000000004,6,89.92
2019,3,9,1,30,0,0,0,3,5.800000000000001,91.46000000000001
2019,3,9,2,30,0,0,0,3.2,5.9,91.34
2019,3,9,3,30,0,0,0,3.7,6.2,89.95
2019,3,9,4,30,0,0,0,4,6.5,88.64
2019,3,9,5,30,0,0,0,4.2,6.800000000000001,87.99
2019,3,9,6,30,0,0,0,4.3,7,87.98
2019,3,9,7,30,4,0,4,4.2,7.2,88.11
2019,3,9,8,30,8,0,8,4.3,7.5,88.04
2019,3,9,9,30,14,0,14,4.3,7.9,87.51
2019,3,9,10,30,26,0,26,4.4,8.200000000000001,87.72
2019,3,9,11,30,77,0,77,4.5,8.8,86.29
2019,3,9,12,30,40,0,40,4.5,9.600000000000001,84.41
2019,3,9,13,30,41,0,41,4.3,10.600000000000001,82.8
2019,3,9,14,30,111,0,111,3.9000000000000004,11.600000000000001,82.39
2019,3,9,15,30,211,45,190,3.5,12.200000000000001,83.99
2019,3,9,16,30,12,0,12,3.4000000000000004,12.100000000000001,87.78
2019,3,9,17,30,13,0,13,3.4000000000000004,11.600000000000001,91.15
2019,3,9,18,30,0,0,0,3.4000000000000004,11.3,91.96000000000001
2019,3,9,19,30,0,0,0,3.3000000000000003,11.100000000000001,92.93
2019,3,9,20,30,0,0,0,3.4000000000000004,11,93.17
2019,3,9,21,30,0,0,0,3.8000000000000003,11,92.75
2019,3,9,22,30,0,0,0,4.2,10.9,93.49
2019,3,9,23,30,0,0,0,4.4,10.9,93.83
2019,3,10,0,30,0,0,0,4.6000000000000005,11,93.75
2019,3,10,1,30,0,0,0,5.4,11.3,92.77
2019,3,10,2,30,0,0,0,5.9,11.4,93.37
2019,3,10,3,30,0,0,0,5.800000000000001,11.100000000000001,94.24
2019,3,10,4,30,0,0,0,5.5,10.600000000000001,93.96000000000001
2019,3,10,5,30,0,0,0,5.5,10.200000000000001,92.56
2019,3,10,6,30,0,0,0,5.800000000000001,10.3,90.14
2019,3,10,7,30,4,0,4,6.2,10.9,88.06
2019,3,10,8,30,8,0,8,6.6000000000000005,11.700000000000001,87.01
2019,3,10,9,30,15,0,15,7,12.4,85.02
2019,3,10,10,30,23,0,23,7.5,13.200000000000001,80.54
2019,3,10,11,30,63,0,63,8,14.3,74.23
2019,3,10,12,30,133,0,133,8.3,15.100000000000001,67.68
2019,3,10,13,30,463,304,274,8.3,15.3,62.84
2019,3,10,14,30,405,274,249,7.9,14.600000000000001,60.68
2019,3,10,15,30,318,248,201,7.1000000000000005,13.600000000000001,59.88
2019,3,10,16,30,203,187,139,6,12.4,61.2
2019,3,10,17,30,85,82,69,4.7,11,65.78
2019,3,10,18,30,12,26,11,3.7,9.600000000000001,72.45
2019,3,10,19,30,0,0,0,3.2,8.4,77.18
2019,3,10,20,30,0,0,0,2.7,7.2,81.4
2019,3,10,21,30,0,0,0,2.1,5.800000000000001,86.10000000000001
2019,3,10,22,30,0,0,0,1.7000000000000002,4.6000000000000005,88.43
2019,3,10,23,30,0,0,0,1.6,3.8000000000000003,89.08
2019,3,11,0,30,0,0,0,1.5,3.6,87.87
2019,3,11,1,30,0,0,0,2.3000000000000003,3.5,88.21000000000001
2019,3,11,2,30,0,0,0,3,3.8000000000000003,88.16
2019,3,11,3,30,0,0,0,3.2,3.9000000000000004,90.56
2019,3,11,4,30,0,0,0,3.2,3.5,94.88
2019,3,11,5,30,0,0,0,3.3000000000000003,3.1,96.95
2019,3,11,6,30,0,0,0,3.9000000000000004,3.2,95.39
2019,3,11,7,30,4,0,4,4.800000000000001,3.9000000000000004,91.79
2019,3,11,8,30,15,0,15,5.6000000000000005,4.800000000000001,88.57000000000001
2019,3,11,9,30,106,0,106,6.300000000000001,5.7,83.74
2019,3,11,10,30,50,0,50,6.6000000000000005,6.2,78.10000000000001
2019,3,11,11,30,625,867,109,6.5,6.5,68.95
2019,3,11,12,30,110,0,110,6.2,7,59.34
2019,3,11,13,30,335,82,284,5.9,7.5,53.17
2019,3,11,14,30,604,882,98,5.6000000000000005,7.800000000000001,51.13
2019,3,11,15,30,488,830,90,5.2,7.7,51.4
2019,3,11,16,30,331,725,78,4.2,7,54.08
2019,3,11,17,30,156,522,56,2.6,5,65.16
2019,3,11,18,30,15,71,13,1.6,2.9000000000000004,79.08
2019,3,11,19,30,0,0,0,1.4000000000000001,1.8,82.77
2019,3,11,20,30,0,0,0,1.3,1.2000000000000002,83.34
2019,3,11,21,30,0,0,0,1.3,0.6000000000000001,84.02
2019,3,11,22,30,0,0,0,1.1,0.2,84.23
2019,3,11,23,30,0,0,0,1,-0.1,84.88
2019,3,12,0,30,0,0,0,1,-0.4,86.41
2019,3,12,1,30,0,0,0,1,-1,90.59
2019,3,12,2,30,0,0,0,0.9,-1.3,93.48
2019,3,12,3,30,0,0,0,1,-1.7000000000000002,96.62
2019,3,12,4,30,0,0,0,1,-2.1,99.88
2019,3,12,5,30,0,0,0,1.1,-2.5,100
2019,3,12,6,30,0,0,0,1.5,-1.7000000000000002,97.92
2019,3,12,7,30,49,291,27,2.5,0.6000000000000001,85.48
2019,3,12,8,30,9,0,9,3.6,3.4000000000000004,74.15
2019,3,12,9,30,173,43,156,4.3,6.1000000000000005,62.21
2019,3,12,10,30,362,278,219,4.800000000000001,8.1,51.620000000000005
2019,3,12,11,30,481,405,237,5,9.700000000000001,45.160000000000004
2019,3,12,12,30,521,414,257,5.2,11.100000000000001,41.01
2019,3,12,13,30,495,361,267,5.2,12.200000000000001,38.77
2019,3,12,14,30,465,417,224,4.800000000000001,12.9,38.230000000000004
2019,3,12,15,30,359,352,189,4.2,12.9,42.63
2019,3,12,16,30,149,36,136,4.1000000000000005,12.200000000000001,51.88
2019,3,12,17,30,84,59,73,4.5,11.100000000000001,56.43
2019,3,12,18,30,15,102,13,5,10.4,58.65
2019,3,12,19,30,0,0,0,5.6000000000000005,10.200000000000001,62.15
2019,3,12,20,30,0,0,0,5.9,9.8,69.32000000000001
2019,3,12,21,30,0,0,0,5.7,9.200000000000001,79.93
2019,3,12,22,30,0,0,0,5.4,8.1,89.43
2019,3,12,23,30,0,0,0,4.9,7,92.15
2019,3,13,0,30,0,0,0,4.6000000000000005,6.4,90.01
2019,3,13,1,30,0,0,0,3.7,5.4,91.7
2019,3,13,2,30,0,0,0,3.5,5,91.82000000000001
2019,3,13,3,30,0,0,0,3.4000000000000004,4.6000000000000005,92.97
2019,3,13,4,30,0,0,0,3.4000000000000004,4.3,93.45
2019,3,13,5,30,0,0,0,3.3000000000000003,3.9000000000000004,94.72
2019,3,13,6,30,0,0,0,3.4000000000000004,3.9000000000000004,93.07000000000001
2019,3,13,7,30,4,0,4,3.8000000000000003,4.4,89.92
2019,3,13,8,30,15,0,15,4.4,5.5,85.79
2019,3,13,9,30,30,0,30,4.9,6.5,80.27
2019,3,13,10,30,45,0,45,5.300000000000001,7.4,74.61
2019,3,13,11,30,455,321,261,5.4,8.1,69.63
2019,3,13,12,30,528,419,258,5.5,8.5,67.2
2019,3,13,13,30,172,2,171,5.6000000000000005,8.700000000000001,65.66
2019,3,13,14,30,362,158,269,5.4,8.700000000000001,64.68
2019,3,13,15,30,65,0,65,5,8.5,64.81
2019,3,13,16,30,25,0,25,4.2,8,67.55
2019,3,13,17,30,93,88,75,3.2,6.9,75.74
2019,3,13,18,30,8,0,8,2.9000000000000004,5.9,82.4
2019,3,13,19,30,0,0,0,3.1,5.5,85.47
2019,3,13,20,30,0,0,0,3.1,5.1000000000000005,88.78
2019,3,13,21,30,0,0,0,3,4.7,91.52
2019,3,13,22,30,0,0,0,3,4.3,93.59
2019,3,13,23,30,0,0,0,2.9000000000000004,4.1000000000000005,94.3
2019,3,14,0,30,0,0,0,2.8000000000000003,4.1000000000000005,94.36
2019,3,14,1,30,0,0,0,2.8000000000000003,4,94.92
2019,3,14,2,30,0,0,0,2.9000000000000004,4,94.73
2019,3,14,3,30,0,0,0,3,4.1000000000000005,94.4
2019,3,14,4,30,0,0,0,3,4.2,94.76
2019,3,14,5,30,0,0,0,3.1,4.4,94.62
2019,3,14,6,30,0,0,0,3.2,4.6000000000000005,94.05
2019,3,14,7,30,5,0,5,3.6,4.9,93.44
2019,3,14,8,30,11,0,11,4.3,5.300000000000001,92.88
2019,3,14,9,30,19,0,19,5,5.9,91.09
2019,3,14,10,30,30,0,30,5.6000000000000005,6.4,89.21000000000001
2019,3,14,11,30,45,0,45,6,7,86.04
2019,3,14,12,30,44,0,44,6.4,7.4,84.17
2019,3,14,13,30,41,0,41,6.7,7.6000000000000005,84.04
2019,3,14,14,30,87,0,87,6.800000000000001,7.7,85.28
2019,3,14,15,30,26,0,26,6.800000000000001,7.7,87.71000000000001
2019,3,14,16,30,46,0,46,6.6000000000000005,7.7,89.7
2019,3,14,17,30,22,0,22,6.300000000000001,7.7,90.8
2019,3,14,18,30,5,0,5,5.9,7.800000000000001,91.17
2019,3,14,19,30,0,0,0,5.7,8,91.63
2019,3,14,20,30,0,0,0,5.300000000000001,8.200000000000001,92.33
2019,3,14,21,30,0,0,0,5,8.3,93.21000000000001
2019,3,14,22,30,0,0,0,4.800000000000001,8.3,93.76
2019,3,14,23,30,0,0,0,4.7,8.4,93.56
2019,3,15,0,30,0,0,0,4.7,8.4,94.17
2019,3,15,1,30,0,0,0,4.7,8.6,93.8
